dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat,measurement_mode
Crime,VQNomos,10,388,66.8083,1,estimated_over_nomos
Crime,VQNomos,10,389,60.7432,1,estimated_over_nomos
Crime,VQNomos,10,390,57.6298,1,estimated_over_nomos
Crime,VQNomos,10,391,58.3424,1,estimated_over_nomos
Crime,VQNomos,10,392,57.7677,1,estimated_over_nomos
Crime,VQNomos,10,393,63.406,1,estimated_over_nomos
Crime,VQNomos,10,394,72.6046,1,estimated_over_nomos
Crime,VQNomos,10,395,70.88,1,estimated_over_nomos
Crime,VQNomos,10,396,64.3616,1,estimated_over_nomos
Crime,VQNomos,10,397,64.1328,1,estimated_over_nomos
Crime,VQNomos,10,398,65.0147,1,estimated_over_nomos
Crime,VQNomos,10,399,57.5718,1,estimated_over_nomos
Crime,VQNomos,10,400,58.1845,1,estimated_over_nomos
Crime,VQNomos,10,401,60.425,1,estimated_over_nomos
Crime,VQNomos,10,402,64.946,1,estimated_over_nomos
Crime,VQNomos,10,403,64.8054,1,estimated_over_nomos
Crime,VQNomos,10,404,67.4035,1,estimated_over_nomos
Crime,VQNomos,10,405,65.5188,1,estimated_over_nomos
Crime,VQNomos,10,406,62.7196,1,estimated_over_nomos
Crime,VQNomos,10,407,61.8108,1,estimated_over_nomos
Crime,VQNomos,10,408,59.61,1,estimated_over_nomos
Crime,VQNomos,10,409,57.5901,1,estimated_over_nomos
Crime,VQNomos,10,410,57.5505,1,estimated_over_nomos
Crime,VQNomos,10,411,58.1755,1,estimated_over_nomos
Crime,VQNomos,10,412,57.7892,1,estimated_over_nomos
Crime,VQNomos,10,413,57.7877,1,estimated_over_nomos
Crime,VQNomos,10,414,64.4775,1,estimated_over_nomos
Crime,VQNomos,10,415,57.5945,1,estimated_over_nomos
Crime,VQNomos,10,416,58.1045,1,estimated_over_nomos
Crime,VQNomos,10,417,57.6398,1,estimated_over_nomos
Crime,VQNomos,10,418,57.6819,1,estimated_over_nomos
Crime,VQNomos,10,419,56.0588,1,estimated_over_nomos
Crime,VQNomos,10,420,57.6003,1,estimated_over_nomos
Crime,VQNomos,10,421,62.251,1,estimated_over_nomos
Crime,VQNomos,10,422,65.3086,1,estimated_over_nomos
Crime,VQNomos,10,423,64.7956,1,estimated_over_nomos
Crime,VQNomos,10,424,65.1213,1,estimated_over_nomos
Crime,VQNomos,10,425,64.4695,1,estimated_over_nomos
Crime,VQNomos,10,426,60.4768,1,estimated_over_nomos
Crime,VQNomos,10,427,57.7355,1,estimated_over_nomos
Crime,VQNomos,10,428,57.7772,1,estimated_over_nomos
Crime,VQNomos,10,429,58.0531,1,estimated_over_nomos
Crime,VQNomos,10,430,57.8252,1,estimated_over_nomos
Crime,VQNomos,10,431,55.6203,1,estimated_over_nomos
Crime,VQNomos,10,432,58.3243,1,estimated_over_nomos
Crime,VQNomos,10,433,57.8625,1,estimated_over_nomos
Crime,VQNomos,10,434,63.8825,1,estimated_over_nomos
Crime,VQNomos,10,435,406.216,1,estimated_over_nomos
Crime,VQNomos,10,436,94.2457,1,estimated_over_nomos
Crime,VQNomos,10,437,164.394,1,estimated_over_nomos
Crime,VQNomos,10,438,132.978,1,estimated_over_nomos
Crime,VQNomos,10,439,109.465,1,estimated_over_nomos
Crime,VQNomos,10,440,96.2924,1,estimated_over_nomos
Crime,VQNomos,10,441,76.5885,1,estimated_over_nomos
Crime,VQNomos,10,442,77.7851,1,estimated_over_nomos
Crime,VQNomos,10,443,76.4152,1,estimated_over_nomos
Crime,VQNomos,10,444,83.4937,1,estimated_over_nomos
Crime,VQNomos,10,445,75.6126,1,estimated_over_nomos
