dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,MC-ODXT,516,9738,3.74604,1
Wiki,MC-ODXT,517,9738,3.73592,1
Wiki,MC-ODXT,518,9738,3.77158,1
Wiki,MC-ODXT,519,9738,3.96192,1
Wiki,MC-ODXT,520,9738,3.80396,1
Wiki,MC-ODXT,521,9738,3.97442,1
Wiki,MC-ODXT,522,9738,3.90463,1
Wiki,MC-ODXT,523,9738,3.76192,1
Wiki,MC-ODXT,524,9738,3.75946,1
Wiki,MC-ODXT,525,9738,3.77079,1
Wiki,MC-ODXT,526,9738,3.76938,1
Wiki,MC-ODXT,527,9738,3.76821,1
Wiki,MC-ODXT,528,9738,3.77767,1
Wiki,MC-ODXT,529,9738,3.78717,1
Wiki,MC-ODXT,530,9738,3.75812,1
Wiki,MC-ODXT,531,9738,3.75937,1
Wiki,MC-ODXT,532,9738,3.78367,1
Wiki,MC-ODXT,533,9738,3.77704,1
Wiki,MC-ODXT,534,9738,3.75767,1
Wiki,MC-ODXT,535,9738,3.80129,1
Wiki,MC-ODXT,536,9738,3.80608,1
Wiki,MC-ODXT,537,9738,3.78858,1
Wiki,MC-ODXT,538,9738,3.78975,1
Wiki,MC-ODXT,539,9738,3.80692,1
Wiki,MC-ODXT,540,9738,3.79233,1
Wiki,MC-ODXT,541,9738,3.79567,1
Wiki,MC-ODXT,542,9738,3.79346,1
Wiki,MC-ODXT,543,9738,3.74313,1
Wiki,MC-ODXT,544,9738,4.018,1
Wiki,MC-ODXT,545,9738,3.78871,1
Wiki,MC-ODXT,546,9738,3.76833,1
Wiki,MC-ODXT,547,9738,3.78575,1
Wiki,MC-ODXT,548,9738,3.74237,1
Wiki,MC-ODXT,549,9738,3.74329,1
Wiki,MC-ODXT,550,9738,3.75183,1
Wiki,MC-ODXT,551,9738,3.74975,1
Wiki,MC-ODXT,552,9738,3.74321,1
