dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,397,57.7225,1
Wiki,VQNomos,10,398,35.1516,1
Wiki,VQNomos,10,399,31.8348,1
Wiki,VQNomos,10,400,32.0913,1
Wiki,VQNomos,10,401,35.2425,1
Wiki,VQNomos,10,402,37.3062,1
Wiki,VQNomos,10,403,36.1531,1
Wiki,VQNomos,10,404,30.5562,1
Wiki,VQNomos,10,405,31.2959,1
Wiki,VQNomos,10,406,31.3851,1
Wiki,VQNomos,10,407,31.1229,1
Wiki,VQNomos,10,408,31.2256,1
Wiki,VQNomos,10,409,32.5519,1
Wiki,VQNomos,10,410,31.9029,1
Wiki,VQNomos,10,411,30.176,1
Wiki,VQNomos,10,412,30.8905,1
Wiki,VQNomos,10,413,31.6865,1
Wiki,VQNomos,10,414,32.8187,1
Wiki,VQNomos,10,415,32.1247,1
Wiki,VQNomos,10,416,31.1366,1
Wiki,VQNomos,10,417,33.5025,1
Wiki,VQNomos,10,418,33.9311,1
Wiki,VQNomos,10,419,31.0471,1
Wiki,VQNomos,10,420,30.7588,1
Wiki,VQNomos,10,421,32.7838,1
Wiki,VQNomos,10,422,33.8647,1
Wiki,VQNomos,10,423,31.5247,1
Wiki,VQNomos,10,424,33.0988,1
Wiki,VQNomos,10,425,31.4825,1
Wiki,VQNomos,10,426,31.8918,1
Wiki,VQNomos,10,427,31.328,1
Wiki,VQNomos,10,428,30.8213,1
Wiki,VQNomos,10,429,31.5998,1
Wiki,VQNomos,10,430,31.3413,1
Wiki,VQNomos,10,431,32.564,1
Wiki,VQNomos,10,432,31.6877,1
Wiki,VQNomos,10,433,32.5695,1
Wiki,VQNomos,10,434,31.2199,1
Wiki,VQNomos,10,435,40.9032,1
Wiki,VQNomos,10,436,31.9683,1
Wiki,VQNomos,10,437,33.388,1
Wiki,VQNomos,10,438,33.4681,1
Wiki,VQNomos,10,439,33.1911,1
Wiki,VQNomos,10,440,31.0478,1
Wiki,VQNomos,10,441,33.0345,1
Wiki,VQNomos,10,442,34.959,1
Wiki,VQNomos,10,443,31.7647,1
Wiki,VQNomos,10,444,31.6903,1
Wiki,VQNomos,10,445,32.1473,1
Wiki,VQNomos,10,446,32.4209,1
Wiki,VQNomos,10,447,35.4636,1
Wiki,VQNomos,10,448,34.0639,1
Wiki,VQNomos,10,449,33.3843,1
Wiki,VQNomos,10,450,34.8265,1
Wiki,VQNomos,10,451,32.6684,1
Wiki,VQNomos,10,452,32.4939,1
Wiki,VQNomos,10,453,30.8763,1
Wiki,VQNomos,10,454,31.0871,1
Wiki,VQNomos,10,455,31.5055,1
Wiki,VQNomos,10,456,33.0586,1
Wiki,VQNomos,10,457,31.015,1
Wiki,VQNomos,10,458,30.715,1
